Current	Voltage	Int_Temp	Ext_Temp	H_Temp	Dt_cycle	Wor_State	Short_cir	over_load	Ovr_Heat	Blk_Shaft	total_faults	Power	Power_per_Duty	Resistance	Conductance	Temp_Diff_Int_Ext	Temp_Diff_H_Ext	Temp_Diff_Int_H	Temp_Ratio_Int_Ext	Thermal_Stress	Heat_Generation	Current_per_Voltage	Voltage_per_Current	Current_x_Temp	Voltage_x_Duty	Power_x_Temp	Current_rolling_mean	Current_rolling_std	Current_rolling_max	Current_rolling_min	Voltage_rolling_mean	Voltage_rolling_std	Voltage_rolling_max	Voltage_rolling_min	Int_Temp_rolling_mean	Int_Temp_rolling_std	Int_Temp_rolling_max	Int_Temp_rolling_min	Ext_Temp_rolling_mean	Ext_Temp_rolling_std	Ext_Temp_rolling_max	Ext_Temp_rolling_min	H_Temp_rolling_mean	H_Temp_rolling_std	H_Temp_rolling_max	H_Temp_rolling_min	Dt_cycle_rolling_mean	Dt_cycle_rolling_std	Dt_cycle_rolling_max	Dt_cycle_rolling_min
2.74	4.47	28.5	27.5	30.0	65.0	1	0	0	0	1	1	12.2478	0.18842768940880478	1.631386265917421	0.6129752543679521	1.0	2.5	-1.5	1.0363635986776873	65.0	12.2478	0.6129752543679521	1.631386265917421	78.09	290.55	367.43399999999997	2.4330000000000003	0.1817232327836409	2.74	2.19	4.239	0.151470569198858	4.47	4.01	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	29.6	0.2108185106778915	30.0	29.5	56.8	4.23739962188546	65.0	51.0
2.87	4.63	28.5	27.5	30.0	70.0	1	0	0	0	1	1	13.2881	0.1898299972881429	1.6132398560139873	0.6198702764859014	1.0	2.5	-1.5	1.0363635986776873	70.0	13.2881	0.6198702764859014	1.6132398560139873	81.795	324.09999999999997	398.64300000000003	2.5	0.20789954839351238	2.87	2.19	4.301	0.17272006896222072	4.63	4.06	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	29.65	0.24152294576982303	30.0	29.5	58.7	5.437523946307368	70.0	52.0
3.05	4.77	28.5	27.5	30.0	77.0	1	0	0	0	1	1	14.548499999999997	0.18894155598777196	1.5639339134642904	0.6394128638547455	1.0	2.5	-1.5	1.0363635986776873	77.0	14.548499999999997	0.6394128638547455	1.5639339134642904	86.925	367.28999999999996	436.4549999999999	2.586	0.24070267505323253	3.05	2.26	4.372	0.20546965171983203	4.77	4.08	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	29.7	0.2581988897471598	30.0	29.5	61.2	7.405703507732651	77.0	55.0
3.36	4.41	28.5	27.5	30.0	80.0	1	0	0	0	1	1	14.8176	0.18521999768475003	1.3124996093751162	0.7619045891372813	1.0	2.5	-1.5	1.0363635986776873	80.0	14.8176	0.7619045891372813	1.3124996093751162	95.75999999999999	352.8	444.528	2.6959999999999997	0.3150379165892468	3.36	2.33	4.404999999999999	0.17802933590994333	4.77	4.16	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	29.75	0.2635231383473631	30.0	29.5	63.7	9.104943712071982	80.0	56.0
3.34	4.1	28.5	27.5	30.0	80.0	1	0	0	0	1	1	13.693999999999999	0.1711749978603125	1.2275445426513345	0.8146339476502567	1.0	2.5	-1.5	1.0363635986776873	80.0	13.693999999999999	0.8146339476502567	1.2275445426513345	95.19	328.0	410.82	2.7969999999999997	0.34512638586788263	3.36	2.44	4.399	0.18793911543689412	4.77	4.1	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	29.8	0.2581988897471584	30.0	29.5	66.1	9.971626413646488	80.0	56.0
3.27	3.82	28.5	27.5	30.0	84.0	1	0	0	0	1	1	12.491399999999999	0.14870714108681973	1.1681953614081462	0.8560207183191837	1.0	2.5	-1.5	1.0363635986776873	84.0	12.491399999999999	0.8560207183191837	1.1681953614081462	93.19500000000001	320.88	374.74199999999996	2.88	0.34950759012582255	3.36	2.53	4.353	0.2620029686008293	4.77	3.82	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	29.85	0.2415229457698199	30.0	29.5	68.9	10.723287224022666	84.0	56.0
3.26	3.79	28.5	27.5	30.0	92.0	1	0	0	0	1	1	12.3554	0.13429782462719755	1.162576330498058	0.8601580843910067	1.0	2.5	-1.5	1.0363635986776873	92.0	12.3554	0.8601580843910067	1.162576330498058	92.91	348.68	370.662	2.953	0.3444818976053491	3.36	2.53	4.2989999999999995	0.31712072709876227	4.77	3.79	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	29.9	0.21081851067788626	30.0	29.5	72.5	11.89070598782459	92.0	56.0
1.7	3.13	28.5	27.5	30.0	96.0	1	0	0	0	1	1	5.321	0.05542708275596789	1.8411753875438897	0.5431308168911128	1.0	2.5	-1.5	1.0363635986776873	96.0	5.321	0.5431308168911128	1.8411753875438897	48.449999999999996	300.48	159.63	2.8689999999999998	0.5160630883052144	3.36	1.7	4.179	0.48610584124137235	4.77	3.13	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	29.95	0.15811388300841064	30.0	29.5	76.5	12.438738771363463	96.0	59.0
-6.06	2.47	28.5	27.5	30.5	77.0	1	0	0	0	1	1	-14.9682	-0.1943922052676337	-0.40759082633511995	-2.4534403022508893	1.0	3.0	-2.0	1.0363635986776873	77.0	-14.9682	-2.4534403022508893	-0.40759082633511995	-172.70999999999998	190.19000000000003	-456.5301	2.0100000000000002	2.8796257472880824	3.36	-6.06	3.9939999999999998	0.7215138406311534	4.77	2.47	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.05	0.15811388300841883	30.5	30.0	78.3	10.822302075908828	96.0	62.0
-6.37	2.17	28.5	27.5	30.5	77.0	1	0	0	0	1	1	-13.8229	-0.1795181794867769	-0.34065939413805246	-2.935482518210821	1.0	3.0	-2.0	1.0363635986776873	77.0	-13.8229	-2.935482518210821	-0.34065939413805246	-181.54500000000002	167.09	-421.59845	1.116	3.8951342866595904	3.36	-6.37	3.776	0.907391866835987	4.77	2.17	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.1	0.2108185106778915	30.5	30.0	79.8	9.235198367598127	96.0	65.0
3.3	4.11	28.5	27.5	30.5	99.0	1	0	0	0	1	1	13.563	0.13699999861616163	1.2454541680441915	0.8029195126716513	1.0	3.0	-2.0	1.0363635986776873	99.0	13.563	0.8029195126716513	1.2454541680441915	94.05	406.89000000000004	413.67150000000004	1.172	3.9249877565272597	3.36	-6.37	3.7399999999999998	0.8836288813750364	4.77	2.17	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.15	0.24152294576982303	30.5	30.0	83.2	9.437513796899303	99.0	70.0
3.3	4.1	28.5	27.5	30.5	99.0	1	0	0	0	1	1	13.529999999999998	0.13666666528619528	1.2424238659321618	0.8048778524688165	1.0	3.0	-2.0	1.0363635986776873	99.0	13.529999999999998	0.8048778524688165	1.2424238659321618	94.05	405.9	412.6649999999999	1.2149999999999999	3.9479453165187364	3.36	-6.37	3.6870000000000003	0.8390874672987771	4.77	2.17	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.2	0.2581988897471598	30.5	30.0	86.1	9.386160024205742	99.0	77.0
-6.5	2.0	28.5	27.5	30.5	77.0	1	0	0	0	1	1	-13.0	-0.1688311666385563	-0.3076923550295931	-3.2499983750008123	1.0	3.0	-2.0	1.0363635986776873	77.0	-13.0	-3.2499983750008123	-0.3076923550295931	-185.25	154.0	-396.5	0.2599999999999999	4.5620438889213295	3.36	-6.5	3.41	0.8970569163164691	4.41	2.0	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.25	0.2635231383473631	30.5	30.0	86.1	9.386160024205742	99.0	77.0
-6.51	1.97	28.5	27.5	30.5	77.0	1	0	0	0	1	1	-12.8247	-0.16655454329149944	-0.3026114136115843	-3.30456685047368	1.0	3.0	-2.0	1.0363635986776873	77.0	-12.8247	-3.30456685047368	-0.3026114136115843	-185.535	151.69	-391.15335	-0.727	4.873869213582892	3.34	-6.51	3.166	0.926201322007798	4.11	1.97	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.3	0.2581988897471584	30.5	30.0	85.8	9.647106647418417	99.0	77.0
3.34	4.06	28.5	27.5	30.5	99.0	1	0	0	0	1	1	13.560399999999998	0.13697373599016427	1.2155684983327848	0.8226598958965774	1.0	3.0	-2.0	1.0363635986776873	99.0	13.560399999999998	0.8226598958965774	1.2155684983327848	95.19	401.93999999999994	413.59219999999993	-0.727	4.873869213582892	3.34	-6.51	3.162	0.9217953496664921	4.11	1.97	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.35	0.2415229457698199	30.5	30.0	87.7	10.231215850414634	99.0	77.0
3.35	4.07	28.5	27.5	31.0	99.0	1	0	0	0	1	1	13.634500000000001	0.1377222208310887	1.2149250104701461	0.8230956208610267	1.0	3.5	-2.5	1.0363635986776873	99.0	13.634500000000001	0.8230956208610267	1.2149250104701461	95.47500000000001	402.93	422.6695	-0.719	4.881218996202577	3.35	-6.51	3.1870000000000003	0.9447286500484283	4.11	1.97	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.45	0.2838231060987685	31.0	30.0	89.2	10.716550025285294	99.0	77.0
-6.48	1.97	28.5	27.5	31.0	77.0	1	0	0	0	1	1	-12.765600000000001	-0.16578701083393493	-0.304012392594505	-3.289338431807903	1.0	3.5	-2.5	1.0363635986776873	77.0	-12.765600000000001	-3.289338431807903	-0.304012392594505	-184.68	151.69	-395.7336	-1.693	4.969983344483606	3.35	-6.51	3.005	0.9898849540337138	4.11	1.97	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.55	0.28382310609876715	31.0	30.0	87.7	11.314199534704565	99.0	77.0
-6.5	1.96	28.5	27.5	31.0	77.0	1	0	0	0	1	1	-12.74	-0.16545454330578516	-0.3015385079290012	-3.3163248386097766	1.0	3.5	-2.5	1.0363635986776873	77.0	-12.74	-3.3163248386097766	-0.3015385079290012	-185.25	150.92	-394.94	-2.513	5.024135193687014	3.35	-6.51	2.888	1.0412791279106335	4.11	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.65	0.24152294576981526	31.0	30.5	85.8	11.360751148875	99.0	77.0
3.33	4.06	28.5	27.5	31.0	99.0	1	0	0	0	1	1	13.519799999999998	0.1365636349842057	1.2192188530874313	0.8201968423160487	1.0	3.5	-2.5	1.0363635986776873	99.0	13.519799999999998	0.8201968423160487	1.2192188530874313	94.905	401.93999999999994	419.11379999999997	-1.574	5.163113186613071	3.35	-6.51	3.0469999999999997	1.0905864884955223	4.11	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.7	0.2581988897471526	31.0	30.5	88.0	11.595018087283966	99.0	77.0
3.31	4.06	28.5	27.5	31.0	99.0	1	0	0	0	1	1	13.4386	0.13574343297228855	1.2265857321493254	0.8152707351549914	1.0	3.5	-2.5	1.0363635986776873	99.0	13.4386	0.8152707351549914	1.2265857321493254	94.33500000000001	401.93999999999994	416.59659999999997	-0.6060000000000001	5.0706260845076025	3.35	-6.51	3.2359999999999998	1.0854717356472217	4.11	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.75	0.26352313834735597	31.0	30.5	90.2	11.360751148874991	99.0	77.0
-6.49	1.98	28.5	27.5	31.5	77.0	1	0	0	0	1	1	-12.850200000000001	-0.1668857121183674	-0.3050847927711545	-3.277776122335292	1.0	4.0	-3.0	1.0363635986776873	77.0	-12.850200000000001	-3.277776122335292	-0.3050847927711545	-184.965	152.46	-404.78130000000004	-1.585	5.176672569217498	3.35	-6.51	3.0229999999999997	1.1037416163014153	4.1	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.85	0.33747427885526804	31.5	30.5	88.0	11.595018087283966	99.0	77.0
-6.49	1.96	28.5	27.5	31.5	77.0	1	0	0	0	1	1	-12.7204	-0.16519999785454548	-0.30200312819770847	-3.3112228003965307	1.0	4.0	-3.0	1.0363635986776873	77.0	-12.7204	-3.3112228003965307	-0.30200312819770847	-184.965	150.92	-400.69259999999997	-2.564	5.074914777609571	3.35	-6.51	2.809	1.0789032497042217	4.07	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	30.95	0.36893239368630215	31.5	30.5	85.8	11.360751148875	99.0	77.0
3.33	4.05	28.5	27.5	31.5	99.0	1	0	0	0	1	1	13.4865	0.1362272713512397	1.2162158509862309	0.8222220192044397	1.0	4.0	-3.0	1.0363635986776873	99.0	13.4865	0.8222220192044397	1.2162158509862309	94.905	400.95	424.82475	-1.581	5.17877173340037	3.35	-6.51	3.0140000000000002	1.1026049962601672	4.07	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	31.05	0.36893239368630115	31.5	30.5	88.0	11.595018087283966	99.0	77.0
3.34	4.06	28.5	27.5	31.5	98.0	1	0	0	0	1	1	13.560399999999998	0.1383714271594752	1.2155684983327848	0.8226598958965774	1.0	4.0	-3.0	1.0363635986776873	98.0	13.560399999999998	0.8226598958965774	1.2155684983327848	95.19	397.87999999999994	427.15259999999995	-0.5960000000000001	5.0727599325547965	3.35	-6.5	3.223	1.080586774756142	4.07	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	31.15	0.3374742788552647	31.5	30.5	90.1	11.278790321267122	99.0	77.0
-6.5	1.98	28.5	27.5	31.5	71.0	1	0	0	0	1	1	-12.87	-0.18126760308073797	-0.30461543147929715	-3.282826624835038	1.0	4.0	-3.0	1.0363635986776873	71.0	-12.87	-3.282826624835038	-0.30461543147929715	-185.25	140.58	-405.405	-1.58	5.17771506876666	3.35	-6.5	3.0149999999999997	1.1015569789066217	4.07	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	31.25	0.26352313834734886	31.5	31.0	87.3	12.256970805763196	99.0	71.0
-6.41	2.05	28.5	27.5	32.0	66.0	1	0	0	0	1	1	-13.1405	-0.19909848183184117	-0.3198128424044996	-3.1268277430108573	1.0	4.5	-3.5	1.0363635986776873	66.0	-13.1405	-3.1268277430108573	-0.3198128424044996	-182.685	135.29999999999998	-420.496	-2.556	5.06378031821199	3.34	-6.5	2.8129999999999997	1.0713962852278833	4.06	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	31.35	0.3374742788552625	32.0	31.0	84.0	13.165611772087598	99.0	66.0
3.33	4.32	28.5	27.5	32.0	81.0	1	0	0	0	1	1	14.385600000000002	0.17759999780740746	1.2972969077186463	0.7708331548997326	1.0	4.5	-3.5	1.0363635986776873	81.0	14.385600000000002	0.7708331548997326	1.2972969077186463	94.905	349.92	460.33920000000006	-1.5749999999999997	5.168284155414747	3.34	-6.5	3.0479999999999996	1.1224556412913484	4.32	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	31.45	0.36893239368629704	32.0	31.0	84.4	12.988884136487986	99.0	66.0
3.31	4.45	28.5	27.5	32.0	78.0	1	0	0	0	1	1	14.729500000000002	0.1888397411687213	1.3444104699666253	0.7438200575685263	1.0	4.5	-3.5	1.0363635986776873	78.0	14.729500000000002	0.7438200575685263	1.3444104699666253	94.33500000000001	347.1	471.34400000000005	-0.594	5.059473402550024	3.34	-6.5	3.2969999999999997	1.1304379682229817	4.45	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	31.55	0.36893239368629605	32.0	31.0	84.5	12.929294902146243	99.0	66.0
3.17	3.62	28.5	27.5	32.0	78.0	1	0	0	0	1	1	11.4754	0.14712051093435244	1.1419554757238246	0.8756903658313906	1.0	4.5	-3.5	1.0363635986776873	78.0	11.4754	0.8756903658313906	1.1419554757238246	90.345	282.36	367.2128	-0.61	5.045920244228116	3.34	-6.5	3.253	1.1057330399131877	4.45	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	31.65	0.33747427885525916	32.0	31.0	82.4	11.983321743156122	99.0	66.0
3.32	3.97	28.5	27.5	32.0	78.0	1	0	0	0	1	1	13.1804	0.16897948501308355	1.1957827723545866	0.8362718296544509	1.0	4.5	-3.5	1.0363635986776873	78.0	13.1804	0.8362718296544509	1.1957827723545866	94.61999999999999	309.66	421.7728	-0.6090000000000001	5.046784344731032	3.34	-6.5	3.2439999999999998	1.0987791204585478	4.45	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	31.75	0.2635231383473417	32.0	31.5	80.3	10.499206319209643	99.0	66.0
3.33	4.06	28.5	27.5	32.5	71.0	1	0	0	0	1	1	13.519799999999998	0.1904197156278913	1.2192188530874313	0.8201968423160487	1.0	5.0	-4.0	1.0363635986776873	71.0	13.519799999999998	0.8201968423160487	1.2192188530874313	94.905	288.26	439.39349999999996	0.37299999999999994	4.7201295886165395	3.34	-6.5	3.4519999999999995	1.0274758715740087	4.45	1.96	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	31.85	0.33747427885525694	32.5	31.5	79.7	10.873515224311395	99.0	66.0
3.17	4.07	28.5	27.5	32.5	68.0	1	0	0	0	1	1	12.901900000000001	0.18973382073920855	1.2839112669049633	0.7788695875013297	1.0	5.0	-4.0	1.0363635986776873	68.0	12.901900000000001	0.7788695875013297	1.2839112669049633	90.345	276.76	419.31175	1.339	4.108358552998997	3.34	-6.5	3.6629999999999994	0.8951728572988261	4.45	1.98	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	31.95	0.368932393686292	32.5	31.5	78.8	11.477514248883846	99.0	66.0
3.38	4.34	28.5	27.5	32.5	65.0	1	0	0	0	1	1	14.669199999999998	0.22567999652800003	1.2840232887505063	0.7788016638705844	1.0	5.0	-4.0	1.0363635986776873	65.0	14.669199999999998	0.7788016638705844	1.2840232887505063	96.33	282.09999999999997	476.74899999999997	1.3439999999999999	4.111080420305863	3.38	-6.5	3.692	0.9136106634910434	4.45	1.98	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	32.05	0.368932393686292	32.5	31.5	75.4	9.731963373909172	98.0	65.0
3.4	4.49	28.5	27.5	32.5	64.0	1	0	0	0	1	1	15.266	0.23853124627294928	1.3205878468859273	0.7572381386997463	1.0	5.0	-4.0	1.0363635986776873	64.0	15.266	0.7572381386997463	1.3205878468859273	96.89999999999999	287.36	496.145	1.3499999999999999	4.114359677465689	3.4	-6.5	3.7350000000000003	0.9425173149014232	4.49	1.98	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	32.15	0.33747427885525666	32.5	31.5	72.0	6.289320754704297	81.0	64.0
3.21	4.4	28.5	27.5	33.0	64.0	1	0	0	0	1	1	14.124	0.22068749655175787	1.3707160838890704	0.729545288739707	1.0	5.5	-4.5	1.0363635986776873	64.0	14.124	0.729545288739707	1.3707160838890704	91.485	281.6	466.09200000000004	2.321	3.068845059627484	3.4	-6.41	3.9770000000000003	0.7281338399559427	4.49	2.05	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	32.3	0.34960294939003217	33.0	32.0	71.3	6.7831490556458975	81.0	64.0
3.16	4.37	28.5	27.5	33.0	64.0	1	0	0	0	1	1	13.8092	0.21576874662861334	1.3829109547750142	0.7231119626746081	1.0	5.5	-4.5	1.0363635986776873	64.0	13.8092	0.7231119626746081	1.3829109547750142	90.06	279.68	455.7036	3.278	0.09150591966288031	3.4	3.16	4.209	0.2737578004978651	4.49	3.62	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	32.4	0.3944053188732923	33.0	32.0	71.1	6.983313444681213	81.0	64.0
3.11	4.42	28.5	27.5	33.0	64.0	1	0	0	0	1	1	13.7462	0.2147843716439942	1.4212214079673928	0.7036197503122736	1.0	5.5	-4.5	1.0363635986776873	64.0	13.7462	0.7036197503122736	1.4212214079673928	88.63499999999999	282.88	453.6246	3.2560000000000002	0.10330107023224523	3.4	3.11	4.218999999999999	0.28001785657363976	4.49	3.62	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	32.5	0.40824829046384836	33.0	32.0	69.4	6.345602151621663	78.0	64.0
3.17	4.4	28.5	27.5	33.0	64.0	1	0	0	0	1	1	13.948	0.21793749659472664	1.388012180437798	0.7204543817149132	1.0	5.5	-4.5	1.0363635986776873	64.0	13.948	0.7204543817149132	1.388012180437798	90.345	281.6	460.284	3.242	0.10464755664193617	3.4	3.11	4.214	0.2758502008943058	4.49	3.62	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	32.6	0.3944053188732923	33.0	32.0	68.0	5.754225500543925	78.0	64.0
3.13	4.39	28.5	27.5	33.5	64.0	1	0	0	0	1	1	13.740699999999999	0.21469843414533696	1.4025554624423442	0.7129838922587944	1.0	6.0	-5.0	1.0363635986776873	64.0	13.740699999999999	0.7129838922587944	1.4025554624423442	89.205	280.96	460.31344999999993	3.2379999999999995	0.10840254199568954	3.4	3.11	4.2909999999999995	0.18369358544442468	4.49	3.97	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	32.75	0.4249182927993827	33.5	32.0	66.6	4.647580015448788	78.0	64.0
3.17	4.4	28.5	27.5	33.5	64.0	1	0	0	0	1	1	13.948	0.21793749659472664	1.388012180437798	0.7204543817149132	1.0	6.0	-5.0	1.0363635986776873	64.0	13.948	0.7204543817149132	1.388012180437798	90.345	281.6	467.25800000000004	3.223	0.10614978934408617	3.4	3.11	4.3340000000000005	0.14683323874414297	4.49	4.06	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	32.9	0.3944053188732873	33.5	32.5	65.2	2.394437999475526	71.0	64.0
3.13	4.38	28.5	27.5	33.5	64.0	1	0	0	0	1	1	13.709399999999999	0.21420937165297857	1.3993605752841611	0.7146117089927605	1.0	6.0	-5.0	1.0363635986776873	64.0	13.709399999999999	0.7146117089927605	1.3993605752841611	89.205	280.32	459.26489999999995	3.2030000000000003	0.10252912865248719	3.4	3.11	4.366	0.11097547276605668	4.49	4.07	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	33.0	0.4082482904638417	33.5	32.5	64.5	1.2692955176436105	68.0	64.0
3.17	4.38	28.5	27.5	33.5	64.0	1	0	0	0	1	1	13.884599999999999	0.21694687161020512	1.3817030341630807	0.7237441269990578	1.0	6.0	-5.0	1.0363635986776873	64.0	13.884599999999999	0.7237441269990578	1.3817030341630807	90.345	280.32	465.1341	3.2030000000000003	0.10252912865248719	3.4	3.11	4.397	0.039171985455660426	4.49	4.34	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	33.1	0.39440531887328345	33.5	32.5	64.1	0.31622776601535707	65.0	64.0
3.13	4.42	28.5	27.5	34.0	64.0	1	0	0	0	1	1	13.8346	0.21616562162241218	1.4121401239168934	0.7081446361663719	1.0	6.5	-5.5	1.0363635986776873	64.0	13.8346	0.7081446361663719	1.4121401239168934	89.205	282.88	470.3764	3.178	0.08323994767480868	3.4	3.11	4.404999999999999	0.03407508050181345	4.49	4.37	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	33.25	0.4249182927993718	34.0	32.5	64.0	0.0	64.0	64.0
3.09	4.37	28.5	27.5	34.0	64.0	1	0	0	0	1	1	13.5033	0.21098905920329594	1.4142390245181151	0.707093659703968	1.0	6.5	-5.5	1.0363635986776873	64.0	13.5033	0.707093659703968	1.4142390245181151	88.065	279.68	459.1122	3.147	0.035292429153736364	3.21	3.09	4.393	0.01828782230169832	4.42	4.37	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	33.4	0.39440531887327274	34.0	33.0	64.0	0.0	64.0	64.0
3.16	4.4	28.5	27.5	34.0	65.0	1	0	0	0	1	1	13.904000000000002	0.21390768901680482	1.392404622656765	0.7181816549587148	1.0	6.5	-5.5	1.0363635986776873	65.0	13.904000000000002	0.7181816549587148	1.392404622656765	90.06	286.0	472.73600000000005	3.142	0.028205594402024112	3.17	3.09	4.393	0.01828782230169832	4.42	4.37	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	33.5	0.40824829046382577	34.0	33.0	64.1	0.31622776601683894	65.0	64.0
3.14	4.36	28.5	27.5	34.5	68.0	1	0	0	0	1	1	13.690400000000002	0.20132940880397932	1.3885345896386656	0.7201833210588713	1.0	7.0	-6.0	1.0363635986776873	68.0	13.690400000000002	0.7201833210588713	1.3885345896386656	89.49000000000001	296.48	472.31880000000007	3.1399999999999997	0.027487370837740933	3.17	3.09	4.392	0.019888578522599693	4.42	4.36	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	33.65	0.47434164902522	34.5	33.0	64.5	1.269295517643989	68.0	64.0
3.11	4.4	28.5	27.5	34.5	72.0	1	0	0	0	1	1	13.684000000000001	0.19005555291589513	1.4147905418679931	0.7068180211777223	1.0	7.0	-6.0	1.0363635986776873	72.0	13.684000000000001	0.7068180211777223	1.4147905418679931	88.63499999999999	316.8	472.098	3.1399999999999997	0.027487370837740933	3.17	3.09	4.390000000000001	0.017638342076430766	4.42	4.36	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	33.8	0.4830458915396076	34.5	33.0	65.3	2.668749186833086	72.0	64.0
3.4	4.51	28.5	27.5	34.5	76.0	1	0	0	0	1	1	15.334	0.2017631552399585	1.3264701980970004	0.7538800989179382	1.0	7.0	-6.0	1.0363635986776873	76.0	15.334	0.7538800989179382	1.3264701980970004	96.89999999999999	342.76	529.023	3.163	0.0870568141440109	3.4	3.09	4.401000000000001	0.042018514438870176	4.51	4.36	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	33.95	0.43779751788540805	34.5	33.5	66.5	4.2491829279939966	76.0	64.0
3.4	4.33	28.5	27.5	34.5	80.0	1	0	0	0	1	1	14.722	0.18402499769968753	1.273529037197342	0.7852192181941758	1.0	7.0	-6.0	1.0363635986776873	80.0	14.722	0.7852192181941758	1.273529037197342	96.89999999999999	346.4	507.909	3.19	0.11352924243957978	3.4	3.09	4.3950000000000005	0.047667832154569885	4.51	4.33	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	34.05	0.43779751788540505	34.5	33.5	68.1	5.896326540030395	80.0	64.0
3.37	4.16	28.5	27.5	35.0	81.0	1	0	0	0	1	1	14.019200000000001	0.17307654107312914	1.234420998688131	0.8100959591115483	1.0	7.5	-6.5	1.0363635986776873	81.0	14.019200000000001	0.8100959591115483	1.234420998688131	96.045	336.96000000000004	490.672	3.21	0.12649110640679848	3.4	3.09	4.3709999999999996	0.08812238963878435	4.51	4.16	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	34.2	0.48304589153959787	35.0	33.5	69.8	6.9410213785708805	81.0	64.0
3.25	3.79	28.5	27.5	35.0	82.0	1	0	0	0	1	1	12.3175	0.15021341280227546	1.1661534873373884	0.8575195626597459	1.0	7.5	-6.5	1.0363635986776873	82.0	12.3175	0.8575195626597459	1.1661534873373884	92.625	310.78000000000003	431.1125	3.222	0.12372011423645993	3.4	3.09	4.312	0.20345897757447357	4.51	3.79	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	34.35	0.47434164902520304	35.0	33.5	71.6	7.574812062208412	82.0	64.0
3.12	3.51	28.5	27.5	35.0	83.0	1	0	0	0	1	1	10.9512	0.13194216708503415	1.1249996394231923	0.8888886356442633	1.0	7.5	-6.5	1.0363635986776873	83.0	10.9512	0.8888886356442633	1.1249996394231923	88.92	291.33	383.29200000000003	3.217	0.1270214330121514	3.4	3.09	4.225	0.32239554725365566	4.51	3.51	28.5	0.0	28.5	28.5	27.5	0.0	27.5	27.5	34.5	0.4082482904637959	35.0	34.0	73.5	7.835106182362128	83.0	64.0
